transaction_id,date,location_id,product_id,quantity,unit_price_sold,gross_sales_amt,discount_amount,is_returned,return_reason
bd6b9f09a332,1/14/2019,L001_WEB,P087,1,22.48,22.48,0,FALSE,
d615988a5db0,1/27/2019,L001_WEB,P062,3,76.01,228.03,0,FALSE,
b419260eaf4a,1/2/2019,L001_WEB,P092,2,89.68,179.36,0,TRUE,Gift Return
099075a9a88d,1/13/2019,S023,P036,1,77.68,77.68,34.27,FALSE,
1.18E+72,1/25/2019,S007,P064,1,26.57,26.57,0,FALSE,
4b993f6ba99a,1/16/2019,L001_WEB,P132,1,62.39,62.39,0,FALSE,
3061970c341f,1/31/2019,L001_WEB,P083,1,53.69,53.69,0,FALSE,
0f7d6011a121,1/26/2019,S002,P084,1,68.42,68.42,28.89,FALSE,
625d755f6d01,1/26/2019,S009,P021,1,32.94,32.94,0,FALSE,
0066f6e47a9e,1/16/2019,S005,P026,2,58.83,117.66,0,FALSE,
0bfea066af79,1/5/2019,S022,P134,2,114.82,229.64,0,FALSE,
e9a15cd61ad9,1/2/2019,S005,P033,1,86.32,86.32,13.27,FALSE,
8a24bfa423cf,1/28/2019,S025,P120,1,60.76,60.76,0,FALSE,
a120c4e313e9,1/22/2019,S019,P139,1,68.01,68.01,0,FALSE,
4744cb97c9da,1/22/2019,L001_WEB,P023,1,124.71,124.71,0,TRUE,Wrong Shade
d4eae679bdda,1/29/2019,S023,P099,2,54.27,108.54,36.48,FALSE,
84a2208836a8,1/29/2019,L001_WEB,P032,1,86.37,86.37,0,FALSE,
a8b3e663f6c7,1/16/2019,S018,P024,2,27.73,55.46,0,FALSE,
c2e8ed07fb99,1/19/2019,L001_WEB,P017,1,100.21,100.21,0,FALSE,
3a8f4c5a29e8,1/24/2019,S020,P098,1,110.49,110.49,0,FALSE,
93bf5373cf8f,1/14/2019,S020,P060,1,94.23,94.23,26.2,FALSE,
03c337cff168,1/24/2019,S017,P049,2,28.37,56.74,0,FALSE,
3f90a26967ee,1/28/2019,S017,P081,4,44.87,179.48,0,TRUE,Changed Mind
1cada6fefd62,1/19/2019,L001_WEB,P138,1,59.61,59.61,0,FALSE,
11feb7974268,1/25/2019,L001_WEB,P094,2,22.14,44.28,0,FALSE,
6819547eefd9,1/22/2019,S001,P057,1,60.11,60.11,9.4,FALSE,
52a9b9803d6d,1/27/2019,L001_WEB,P076,2,87.98,175.96,0,FALSE,
69d69bb3daf2,1/20/2019,S013,P073,1,40.81,40.81,0,FALSE,
8cdbc995ed61,1/23/2019,L001_WEB,P009,1,93.39,93.39,0,FALSE,
a82ebb043df4,1/4/2019,S024,P071,5,117.4,587,0,FALSE,
ecb008966a9d,1/27/2019,S011,P056,1,108.81,108.81,0,FALSE,
5a7d68b1c76c,1/26/2019,S018,P086,1,107.3,107.3,0,FALSE,
e29009eabb0c,1/30/2019,L001_WEB,P058,2,50.56,101.12,15.98,FALSE,
90f876549058,1/16/2019,S020,P101,1,120.99,120.99,0,FALSE,
e274488f840d,1/6/2019,S022,P006,1,46.3,46.3,0,FALSE,
cf2732607e06,1/12/2019,S004,P101,1,120.99,120.99,0,FALSE,
f8fd6d921677,1/23/2019,S009,P050,2,61.99,123.98,0,FALSE,
17ecf060effb,1/11/2019,S016,P149,2,37.28,74.56,12.48,FALSE,
bc11fe857621,1/21/2019,L001_WEB,P042,1,66.31,66.31,0,FALSE,
fe9af81c381b,1/29/2019,S005,P038,1,31.46,31.46,0,FALSE,
aaf6ec093195,1/21/2019,L001_WEB,P003,1,63.22,63.22,0,FALSE,
86640bde9995,1/26/2019,L001_WEB,P038,1,31.46,31.46,0,FALSE,
d6411c39a783,1/6/2019,L001_WEB,P015,1,44.19,44.19,0,FALSE,
1a5c7d0e8358,1/2/2019,L001_WEB,P031,5,37.12,185.6,0,FALSE,
0a752f7a2c2f,1/5/2019,L001_WEB,P104,1,38.34,38.34,0,FALSE,
516d97f08b3f,1/10/2019,L001_WEB,P045,1,114.88,114.88,0,FALSE,
5d0b0ffbb673,1/26/2019,S024,P023,2,124.71,249.42,0,FALSE,
43fe6472f367,1/9/2019,S007,P114,1,102.93,102.93,0,FALSE,
8ecd67ee1073,1/16/2019,S024,P131,1,42.74,42.74,0,FALSE,
4d087e447507,1/16/2019,S002,P071,1,80,80,37.4,FALSE,
c35d6b91d4d7,1/21/2019,L001_WEB,P112,1,48.7,48.7,0,FALSE,
1fc994319162,1/23/2019,S005,P138,1,59.61,59.61,0,TRUE,Gift Return
02a70d2585cf,1/27/2019,S002,P138,2,59.61,119.22,0,FALSE,
9c37c6caea07,1/27/2019,L001_WEB,P150,1,119.41,119.41,0,FALSE,
99c3e5487170,1/25/2019,S011,P054,4,116.79,467.16,0,FALSE,
6b70bbdf1e15,1/20/2019,L001_WEB,P047,1,32.16,32.16,0,FALSE,
8ecec091acc9,1/2/2019,S010,P033,1,99.59,99.59,0,FALSE,
9af00d645796,1/9/2019,S011,P009,1,69.14,69.14,24.25,FALSE,
eff1ed7b9609,1/6/2019,L001_WEB,P109,4,92.6,370.4,0,FALSE,
67c364730d11,1/2/2019,L001_WEB,P133,3,62.49,187.47,0,FALSE,
790f6449695a,1/5/2019,S016,P148,1,39.33,39.33,0,FALSE,
4e4c2089909d,1/12/2019,S003,P138,1,59.61,59.61,0,FALSE,
a7feb0045d07,1/2/2019,L001_WEB,P061,1,49.75,49.75,0,FALSE,
07e9c8247613,1/7/2019,S025,P035,1,104.32,104.32,0,FALSE,
1ab3c3f6e807,1/5/2019,L001_WEB,P109,1,92.6,92.6,0,FALSE,
4d69ce366d48,1/29/2019,S013,P042,1,61.31,61.31,5,FALSE,
b42e72cf7c73,1/23/2019,S025,P037,1,61.37,61.37,8.63,FALSE,
1a320cc10802,1/23/2019,L001_WEB,P050,2,61.99,123.98,0,FALSE,
ef85306c2a3e,1/17/2019,L001_WEB,P042,1,66.31,66.31,0,FALSE,
20ba09f7fabe,1/14/2019,L001_WEB,P098,1,110.49,110.49,0,FALSE,
0ead324fec54,1/4/2019,L001_WEB,P137,1,41.48,41.48,0,FALSE,
61cded760aa3,1/21/2019,L001_WEB,P023,1,124.71,124.71,0,FALSE,
8e800591b2e1,1/28/2019,S013,P058,1,49.89,49.89,8.66,FALSE,
4b4844107c0f,1/31/2019,L001_WEB,P027,2,110.1,220.2,0,FALSE,
c9fce8bdc911,1/29/2019,S005,P079,1,47.14,47.14,0,FALSE,
52457f64e394,1/12/2019,S025,P147,2,25.34,50.68,0,FALSE,
93e8dac56597,1/29/2019,S018,P013,1,40.42,40.42,0,FALSE,
a1c166e8b41d,1/12/2019,S009,P137,1,41.48,41.48,0,FALSE,
f9fd5dbf12ac,1/19/2019,L001_WEB,P033,1,99.59,99.59,0,FALSE,
844489a50d22,1/22/2019,S010,P033,1,99.59,99.59,0,FALSE,
ff313ec01f93,1/30/2019,S006,P095,2,71.47,142.94,67.8,FALSE,
dc9fe2a17edf,1/6/2019,S002,P113,5,65.27,326.35,0,FALSE,
59a955c12151,1/9/2019,L001_WEB,P110,1,89.15,89.15,0,FALSE,
b29d55744f44,1/8/2019,S021,P079,1,34.83,34.83,12.31,FALSE,
20d50d9edbe3,1/28/2019,S003,P024,1,25.68,25.68,2.05,FALSE,
f9908c8ede93,1/19/2019,L001_WEB,P015,1,44.19,44.19,0,FALSE,
0ec6461add6e,1/26/2019,L001_WEB,P003,4,63.22,252.88,0,FALSE,
85f6791d7d45,1/24/2019,S001,P035,1,104.32,104.32,0,FALSE,
77ebfe7c5c00,1/29/2019,S018,P137,1,41.48,41.48,0,FALSE,
8940b4518da0,1/30/2019,S014,P002,2,81.05,162.1,0,FALSE,
0aa0a21e2491,1/8/2019,S016,P136,1,54.06,54.06,5.67,FALSE,
9889a14294af,1/30/2019,L001_WEB,P135,3,69.04,207.12,0,FALSE,
9551a2bcfe90,1/5/2019,S001,P132,1,56.18,56.18,6.21,FALSE,
c31809bc5eae,1/4/2019,S004,P087,3,22.48,67.44,0,FALSE,
a02121a2ef63,1/25/2019,L001_WEB,P031,1,37.12,37.12,0,FALSE,
b17f0e1d477d,1/1/2019,L001_WEB,P146,1,124.99,124.99,0,FALSE,
21ceddad610a,1/31/2019,S016,P132,2,56.38,112.76,12.02,FALSE,
d0a87ba72075,1/16/2019,L001_WEB,P015,1,44.19,44.19,0,FALSE,
f2069951b8e9,1/12/2019,S006,P028,1,112.67,112.67,0,FALSE,
9adcb2311f92,1/12/2019,L001_WEB,P003,1,63.22,63.22,0,FALSE,
f7c9d0da1f06,1/17/2019,L001_WEB,P040,1,98.81,98.81,0,TRUE,Gift Return
2686ee9c301b,1/9/2019,L001_WEB,P058,1,58.55,58.55,0,FALSE,
6e4a271c3b88,1/29/2019,S024,P047,1,19.36,19.36,12.8,FALSE,
5888f8639aed,1/15/2019,S017,P042,1,66.31,66.31,0,TRUE,Allergic Reaction
0ca7ada166e5,1/29/2019,S024,P051,1,47.23,47.23,13.85,FALSE,
74c459e59f01,1/11/2019,S004,P009,1,93.39,93.39,0,FALSE,
da373d22a4ff,1/22/2019,L001_WEB,P069,1,89.66,89.66,0,FALSE,
0a5d6085bda4,1/22/2019,S007,P033,1,99.59,99.59,0,FALSE,
c7383712307c,1/17/2019,S003,P100,1,111.84,111.84,0,FALSE,
db2b3bb3cead,1/5/2019,S019,P040,1,87.11,87.11,11.7,FALSE,
eb65d375dbbc,1/27/2019,L001_WEB,P088,1,40.48,40.48,0,TRUE,Wrong Shade
10296e7b7ab5,1/10/2019,S004,P073,1,40.81,40.81,0,FALSE,
b03e167dc815,1/5/2019,L001_WEB,P131,1,42.74,42.74,0,FALSE,
6eb2112f5382,1/9/2019,L001_WEB,P064,1,26.57,26.57,0,FALSE,
4e56df62c9aa,1/26/2019,S015,P027,2,110.1,220.2,0,FALSE,
78ac4875e496,1/28/2019,S004,P039,1,74.46,74.46,0,FALSE,
30eec2bdfe2d,1/7/2019,L001_WEB,P038,1,31.46,31.46,0,FALSE,
8cc6f08e72ba,1/2/2019,L001_WEB,P098,1,110.49,110.49,0,FALSE,
42aec92b6768,1/8/2019,S003,P057,1,69.51,69.51,0,FALSE,
5232d3ed58b7,1/21/2019,S017,P014,1,87.34,87.34,0,FALSE,
d7104d8da4b9,1/12/2019,S021,P108,1,51.09,51.09,0,FALSE,
0da0adbbaefd,1/1/2019,S024,P014,1,64.89,64.89,22.45,FALSE,
cf7e8c0427a8,1/20/2019,S017,P026,1,58.83,58.83,0,FALSE,
f19f8e5fb4f6,1/11/2019,L001_WEB,P078,1,30.35,30.35,0,FALSE,
26632a10801b,1/25/2019,S013,P034,1,70.28,70.28,0,FALSE,
f59f7c985a49,1/25/2019,S002,P136,1,44.49,44.49,15.24,FALSE,
a67dd1b2024d,1/3/2019,L001_WEB,P028,1,112.67,112.67,0,FALSE,
c7d320129d1e,1/19/2019,S019,P049,1,28.37,28.37,0,FALSE,
cfd952358c2c,1/31/2019,L001_WEB,P140,1,20.89,20.89,0,FALSE,
ef917774668d,1/25/2019,S021,P052,1,29.82,29.82,8.68,FALSE,
40ca95d2d15d,1/23/2019,S003,P065,2,25.27,50.54,0,FALSE,
3d7e0ccffb9c,1/18/2019,S010,P089,2,101.47,202.94,0,FALSE,
136fb052a41a,1/30/2019,S011,P112,1,29.89,29.89,18.81,FALSE,
0f74dec0817b,1/1/2019,S021,P043,1,54.18,54.18,0,FALSE,
d29454bc2997,1/2/2019,S010,P145,1,26.76,26.76,0,FALSE,
0811276a40d8,1/27/2019,S009,P102,1,81.83,81.83,0,FALSE,
1a3476b98d70,1/3/2019,L001_WEB,P043,1,54.18,54.18,0,FALSE,
4473fcf9b892,1/13/2019,S005,P103,1,51.56,51.56,0,TRUE,Gift Return
be90b3f56b89,1/7/2019,L001_WEB,P003,2,63.22,126.44,0,FALSE,
0f23997804ec,1/23/2019,S015,P135,1,69.04,69.04,0,FALSE,
db3b4a1bd390,1/9/2019,S005,P142,1,23.38,23.38,0,FALSE,
dd267cb7b6e2,1/10/2019,S012,P011,1,28.81,28.81,0,FALSE,
15beff6682db,1/5/2019,L001_WEB,P070,2,51.42,102.84,17.86,FALSE,
23fe1064d6ef,1/7/2019,L001_WEB,P137,1,41.48,41.48,0,FALSE,
766d57be96d3,1/12/2019,S014,P084,1,97.31,97.31,0,FALSE,
79531a4c0031,1/24/2019,L001_WEB,P035,1,104.32,104.32,0,FALSE,
10f906d1d4a3,1/2/2019,L001_WEB,P003,2,63.22,126.44,0,FALSE,
4c6d57705196,1/6/2019,L001_WEB,P066,4,118.75,475,0,FALSE,
57f1230d49c1,1/25/2019,S024,P150,1,119.41,119.41,0,FALSE,
11324fc74835,1/21/2019,S015,P066,2,118.75,237.5,0,FALSE,
596049c340de,1/27/2019,L001_WEB,P114,1,102.93,102.93,0,FALSE,
3f4c7546f881,1/26/2019,L001_WEB,P102,1,81.83,81.83,0,FALSE,
f2fd71890550,1/12/2019,L001_WEB,P038,3,29.32,87.96,6.42,FALSE,
13ee396585b4,1/28/2019,S016,P046,1,43.47,43.47,0,FALSE,
24ac474ea5dd,1/21/2019,S011,P073,1,31.2,31.2,9.61,FALSE,
88b73c4c2cbc,1/20/2019,L001_WEB,P049,1,26.26,26.26,2.11,FALSE,
516c88c9ff3d,1/13/2019,L001_WEB,P026,2,58.83,117.66,0,FALSE,
3e22b1ac3c83,1/1/2019,L001_WEB,P026,1,51.03,51.03,7.8,FALSE,
a43acee5e77f,1/21/2019,S011,P012,1,107.25,107.25,0,FALSE,
23d519005223,1/31/2019,S016,P004,2,104.87,209.74,31.1,FALSE,
4ebd71fb07bd,1/27/2019,L001_WEB,P087,2,21.04,42.08,2.88,FALSE,
d7f064aacffb,1/29/2019,L001_WEB,P114,2,102.93,205.86,0,FALSE,
ffe98c477624,1/8/2019,L001_WEB,P015,1,44.19,44.19,0,FALSE,
0cd93c20a68b,1/1/2019,S024,P012,1,74.83,74.83,32.42,FALSE,
ec9900b1a154,1/5/2019,L001_WEB,P001,3,85.84,257.52,26.31,FALSE,
64df0ab17e88,1/21/2019,S016,P074,1,112.25,112.25,0,FALSE,
2b1500ad4b33,1/29/2019,S010,P029,1,29.94,29.94,0,FALSE,
a243acf3be85,1/31/2019,L001_WEB,P073,1,40.81,40.81,0,FALSE,
42d96b31dc7f,1/30/2019,L001_WEB,P022,2,63.84,127.68,0,FALSE,
25887c603932,1/17/2019,L001_WEB,P086,1,107.3,107.3,0,FALSE,
23f53ba5f93c,1/22/2019,S009,P078,1,30.35,30.35,0,FALSE,
503992601ec9,1/9/2019,S016,P128,1,85.06,85.06,0,FALSE,
a1cce82122dd,1/23/2019,S011,P020,2,71.42,142.84,0,FALSE,
ccaf4d84eb22,1/25/2019,S006,P038,1,20.63,20.63,10.83,FALSE,
3cf8710b3a19,1/16/2019,L001_WEB,P018,1,21.43,21.43,0,FALSE,
a3248fd761c2,1/5/2019,S024,P024,1,17.93,17.93,9.8,FALSE,
4e1b72640191,1/16/2019,S017,P109,1,92.6,92.6,0,FALSE,
3aa237400f1e,1/21/2019,L001_WEB,P086,1,107.3,107.3,0,FALSE,
615ec12c123f,1/13/2019,S025,P108,1,51.09,51.09,0,FALSE,
8319714e022e,1/18/2019,S009,P059,1,102.01,102.01,0,FALSE,
b93808cd16ff,1/19/2019,S008,P057,2,69.51,139.02,0,TRUE,Changed Mind
a62678f1178d,1/12/2019,S015,P143,1,66.65,66.65,0,FALSE,
bcbaefc6f2c6,1/30/2019,S018,P090,1,110.51,110.51,0,FALSE,
96830c965a69,1/5/2019,S011,P076,1,87.98,87.98,0,FALSE,
7a51ab865ba2,1/30/2019,L001_WEB,P108,1,51.09,51.09,0,FALSE,
d252971b2b9c,1/5/2019,L001_WEB,P031,4,37.12,148.48,0,FALSE,
46b29b7547f1,1/1/2019,S023,P109,1,92.6,92.6,0,FALSE,
3e536248354f,1/3/2019,L001_WEB,P123,2,44.66,89.32,0,FALSE,
200384c8e90a,1/12/2019,L001_WEB,P037,1,62.52,62.52,7.48,FALSE,
97ae64e02ba7,1/5/2019,S002,P047,1,22.34,22.34,9.82,FALSE,
5ffd8a9b904f,1/16/2019,S002,P106,2,17.1,34.2,16.78,TRUE,Changed Mind
c28822dce8f0,1/5/2019,S009,P016,2,108.38,216.76,31,FALSE,
08ca5bf9a25e,1/1/2019,S023,P102,2,81.83,163.66,0,FALSE,
325cf4cbf96f,1/18/2019,L001_WEB,P067,3,22.25,66.75,0,FALSE,
d68c86716667,1/14/2019,L001_WEB,P041,1,113.56,113.56,10.92,FALSE,
c211f13fb87f,1/24/2019,L001_WEB,P055,1,79.95,79.95,7.83,FALSE,
d8f1d72a2596,1/18/2019,S021,P020,2,52.66,105.32,37.52,FALSE,
a8b6b393600f,1/27/2019,S011,P098,1,110.49,110.49,0,FALSE,
9a22686e00cf,1/7/2019,L001_WEB,P070,1,53.69,53.69,6.66,FALSE,
a6bd10d767d5,1/1/2019,S018,P062,1,76.01,76.01,0,FALSE,
dab4002f6c13,1/20/2019,S020,P003,2,43.6,87.2,39.24,FALSE,
073c152364c9,1/2/2019,S019,P062,1,76.01,76.01,0,FALSE,
04233e98ccb4,1/19/2019,S022,P124,1,103.75,103.75,0,FALSE,
d9f079b3ea2c,1/1/2019,L001_WEB,P092,2,89.68,179.36,0,FALSE,
f976d162fb75,1/11/2019,S015,P101,2,120.99,241.98,0,FALSE,
569b7f06f112,1/4/2019,S003,P085,1,26.05,26.05,0,FALSE,
f32f8e1ec920,1/26/2019,S019,P039,1,74.46,74.46,0,FALSE,
4c021133f1db,1/28/2019,S014,P010,1,48.96,48.96,0,FALSE,
bf8a621c3792,1/29/2019,S016,P024,4,27.73,110.92,0,FALSE,
87f4c3f424af,1/22/2019,S011,P037,2,42.51,85.02,54.98,FALSE,
927378268ff5,1/24/2019,L001_WEB,P134,3,114.82,344.46,0,FALSE,
3.81256E+11,1/11/2019,S007,P075,1,34.88,34.88,0,FALSE,
d9fff1b66246,1/29/2019,S025,P100,1,111.84,111.84,0,FALSE,
b13b9c873731,1/31/2019,S023,P040,1,98.81,98.81,0,FALSE,
4115067cf37b,1/1/2019,L001_WEB,P037,2,70,140,0,FALSE,
727af8f2fada,1/26/2019,L001_WEB,P023,1,124.71,124.71,0,FALSE,
754c8fd55cde,1/10/2019,L001_WEB,P042,1,66.31,66.31,0,FALSE,
ed4b75b756ec,1/3/2019,S014,P046,2,43.47,86.94,0,FALSE,
6324535b4337,1/9/2019,S018,P114,1,102.93,102.93,0,FALSE,
4f4073ddc17c,1/19/2019,L001_WEB,P125,1,105.21,105.21,0,FALSE,
acc1aff5a6cf,1/28/2019,S005,P034,1,70.28,70.28,0,FALSE,
7d9e40993614,1/11/2019,S019,P096,1,105.8,105.8,0,FALSE,
7b9dfbd2c022,1/29/2019,S014,P011,1,28.81,28.81,0,FALSE,
6b931542ebcf,1/8/2019,S006,P144,1,98.47,98.47,0,FALSE,
4468392a28c2,1/6/2019,S008,P146,1,113.89,113.89,11.1,FALSE,
f7ce02c0bb8c,1/3/2019,S005,P090,1,110.51,110.51,0,FALSE,
4bd6621248ed,1/15/2019,L001_WEB,P028,1,112.67,112.67,0,FALSE,
becc69f708e9,1/30/2019,S007,P102,2,81.83,163.66,0,FALSE,
a9b6a7c1cecb,1/11/2019,S013,P088,5,40.48,202.4,0,FALSE,
c746a513efa6,1/16/2019,S020,P030,1,14.11,14.11,4.24,FALSE,
e1921f614974,1/21/2019,S010,P055,1,78.11,78.11,9.67,FALSE,
787f30d59de0,1/30/2019,S016,P093,2,102.25,204.5,0,FALSE,
3a63f8fd5dec,1/7/2019,L001_WEB,P006,4,46.3,185.2,0,FALSE,
7309ad6e8048,1/21/2019,S003,P046,1,39.54,39.54,3.93,FALSE,
1d3757e8e679,1/23/2019,L001_WEB,P116,2,119.86,239.72,0,FALSE,
83ecfae878a7,1/9/2019,L001_WEB,P048,2,58.99,117.98,19.24,FALSE,
b5e7caec22a1,1/25/2019,S014,P077,1,117.7,117.7,0,FALSE,
0c7380b92cb8,1/16/2019,S025,P138,1,59.61,59.61,0,FALSE,
4e6cc5ae2a54,1/12/2019,L001_WEB,P147,1,22.09,22.09,3.25,FALSE,
a4bdf53dde1d,1/3/2019,S001,P149,1,43.52,43.52,0,FALSE,
8a3334131ee2,1/31/2019,S017,P082,1,63.32,63.32,0,FALSE,
21d7b48eff7e,1/16/2019,L001_WEB,P082,1,63.32,63.32,0,FALSE,
a8230abea556,1/17/2019,S007,P001,5,94.61,473.05,0,FALSE,
240720fdfc5f,1/21/2019,S014,P116,1,119.86,119.86,0,FALSE,
63dc07022e02,1/24/2019,S009,P049,1,28.37,28.37,0,FALSE,
f89bbe90e26f,1/13/2019,L001_WEB,P056,1,108.81,108.81,0,FALSE,
d8c40ab85e46,1/19/2019,L001_WEB,P004,1,120.42,120.42,0,FALSE,
449d4f37a1a5,1/10/2019,S016,P129,2,94.35,188.7,0,FALSE,
9fae10eb250a,1/15/2019,S007,P106,1,25.49,25.49,0,FALSE,
d293144b9db8,1/17/2019,L001_WEB,P086,1,107.3,107.3,0,FALSE,
ffcf4eb3dd35,1/6/2019,S016,P142,1,23.38,23.38,0,FALSE,
31383c8f64cf,1/28/2019,L001_WEB,P112,1,48.7,48.7,0,FALSE,
8dc1ca321fd7,1/29/2019,S015,P026,5,58.83,294.15,0,FALSE,
cc64ac506d3c,1/21/2019,L001_WEB,P005,1,58.65,58.65,0,FALSE,
fde27b77487a,1/25/2019,S024,P140,1,14.28,14.28,6.61,FALSE,
54495dc637c4,1/10/2019,L001_WEB,P108,1,51.09,51.09,0,FALSE,
48242bbe4f12,1/4/2019,L001_WEB,P051,2,61.08,122.16,0,FALSE,
93f85f897011,1/26/2019,L001_WEB,P119,1,62.35,62.35,0,FALSE,
293583fa3e2d,1/24/2019,L001_WEB,P102,1,81.83,81.83,0,FALSE,
24627c3d3446,1/10/2019,S020,P069,2,56.69,113.38,65.94,FALSE,
df8b21d31131,1/14/2019,S025,P062,1,76.01,76.01,0,FALSE,
5bdfa4a7b595,1/1/2019,L001_WEB,P040,2,98.81,197.62,0,FALSE,
b689b312bfb6,1/24/2019,S003,P082,1,63.32,63.32,0,FALSE,
d21584469ef8,1/8/2019,S014,P143,4,66.65,266.6,0,FALSE,
14cd068edc8a,1/27/2019,S021,P014,2,87.34,174.68,0,FALSE,
7d03ed79a403,1/21/2019,S009,P100,4,111.84,447.36,0,FALSE,
ffda12071753,1/17/2019,L001_WEB,P041,1,108.28,108.28,16.2,FALSE,
b8b151a198fa,1/21/2019,S001,P148,2,39.33,78.66,0,FALSE,
9bea6a705aff,1/9/2019,S013,P142,1,23.38,23.38,0,FALSE,
7351a04583b7,1/1/2019,L001_WEB,P112,1,48.7,48.7,0,FALSE,
fb74e3396c0a,1/20/2019,S010,P140,3,19.05,57.15,5.52,FALSE,
dbb721af84ba,1/5/2019,L001_WEB,P117,1,104.3,104.3,0,FALSE,
ee34d954218d,1/21/2019,S017,P057,1,69.51,69.51,0,FALSE,
cf4a4323e832,1/25/2019,L001_WEB,P097,2,88.62,177.24,0,FALSE,
4043b2295447,1/30/2019,S008,P037,1,70,70,0,FALSE,
53cf3131501d,1/4/2019,S004,P029,1,29.94,29.94,0,FALSE,
80e8f7c1b4a5,1/10/2019,S011,P068,2,56.41,112.82,48.08,FALSE,
db64c746b3a0,1/27/2019,L001_WEB,P054,1,116.79,116.79,0,TRUE,Changed Mind
a080ff0207e5,1/16/2019,S008,P020,1,71.42,71.42,0,FALSE,
65f603129e28,1/21/2019,S007,P116,2,119.86,239.72,0,TRUE,Changed Mind
556f118b7026,1/22/2019,S007,P146,1,124.99,124.99,0,FALSE,
a70f17c1fb9f,1/11/2019,S009,P089,1,101.47,101.47,0,FALSE,
faa248692e9a,1/6/2019,S012,P134,2,114.82,229.64,0,FALSE,
23fee4c8c78a,1/1/2019,S017,P138,1,59.61,59.61,0,FALSE,
44e0baa028e7,1/28/2019,L001_WEB,P094,1,22.14,22.14,0,FALSE,
9d3df93321d3,1/8/2019,S018,P022,2,63.84,127.68,0,FALSE,
41a68b254a0a,1/16/2019,S005,P052,4,38.5,154,0,FALSE,
c6202aac80ca,1/10/2019,L001_WEB,P120,2,60.76,121.52,0,FALSE,
5dd1b7d7d29a,1/13/2019,L001_WEB,P050,1,61.99,61.99,0,FALSE,
3124ee1c7305,1/23/2019,L001_WEB,P072,4,84.46,337.84,0,FALSE,
731effa5cc12,1/19/2019,S017,P080,1,91.56,91.56,0,FALSE,
9.4387E+11,1/14/2019,S013,P115,1,73.15,73.15,0,FALSE,
2bbfcecbd486,1/20/2019,S017,P028,1,112.67,112.67,0,FALSE,
38f77484d8d3,1/12/2019,S005,P017,1,100.21,100.21,0,FALSE,
e4ca415dc2ff,1/9/2019,S002,P105,1,73.63,73.63,0,FALSE,
4cc631bc1549,1/31/2019,L001_WEB,P136,1,55.67,55.67,4.06,FALSE,
2b1c23b1e07c,1/26/2019,L001_WEB,P048,1,60.67,60.67,7.94,FALSE,
85ea07b4d178,1/25/2019,S002,P081,1,35.8,35.8,9.07,FALSE,
367c513ddfb9,1/15/2019,L001_WEB,P146,2,124.99,249.98,0,FALSE,
55e20922c445,1/13/2019,L001_WEB,P073,1,40.81,40.81,0,FALSE,
31b9f07b314b,1/9/2019,S009,P020,1,71.42,71.42,0,FALSE,
437c7027c71c,1/14/2019,S014,P082,2,63.32,126.64,0,FALSE,
548ef2ec5575,1/16/2019,S025,P128,1,85.06,85.06,0,FALSE,
90fa9ed0bc38,1/15/2019,S023,P044,1,18.77,18.77,0,FALSE,
9a2c56d4728e,1/1/2019,S011,P073,1,40.81,40.81,0,FALSE,
6f8d341d8b71,1/1/2019,S001,P119,1,62.35,62.35,0,FALSE,
0679e13796c1,1/29/2019,S010,P137,3,36.73,110.19,14.25,FALSE,
482919c20e0a,1/4/2019,S017,P107,2,88.98,177.96,0,FALSE,
e1b0e271de10,1/13/2019,L001_WEB,P021,1,32.94,32.94,0,FALSE,
86cb89d0152f,1/13/2019,S001,P077,1,117.7,117.7,0,FALSE,
d25ad9a43802,1/31/2019,S019,P032,2,86.37,172.74,0,FALSE,
f9016ee7c86c,1/8/2019,L001_WEB,P013,2,40.42,80.84,0,FALSE,
ed04a9de3bd6,1/28/2019,S008,P112,1,42.74,42.74,5.96,FALSE,
bb094f8e7172,1/27/2019,S008,P138,5,59.61,298.05,0,FALSE,
4a8002452415,1/9/2019,L001_WEB,P012,1,107.25,107.25,0,FALSE,
ce215049190c,1/11/2019,L001_WEB,P098,1,110.49,110.49,0,FALSE,
fc96d5649cb7,1/15/2019,L001_WEB,P031,1,37.12,37.12,0,FALSE,
776ee07503d5,1/29/2019,L001_WEB,P106,1,25.49,25.49,0,FALSE,
de23556c100b,1/8/2019,L001_WEB,P148,1,39.33,39.33,0,FALSE,
4c36c445f0ea,1/25/2019,S018,P124,1,103.75,103.75,0,FALSE,
d3792f8fb4ed,1/3/2019,L001_WEB,P091,1,37.19,37.19,0,FALSE,
f9a76b4a07c9,1/24/2019,S005,P053,1,33.89,33.89,3.74,FALSE,
5b331e964cd3,1/22/2019,L001_WEB,P056,1,108.81,108.81,0,FALSE,
e472892f3d31,1/11/2019,S023,P054,2,116.79,233.58,0,FALSE,
f47efd0b5efe,1/11/2019,L001_WEB,P080,2,91.56,183.12,0,FALSE,
f8299240dcab,1/4/2019,S002,P034,1,42.52,42.52,27.76,FALSE,
2f148094a2d6,1/17/2019,S020,P052,2,28.66,57.32,19.68,FALSE,
328f8089dce8,1/10/2019,S019,P148,1,39.33,39.33,0,FALSE,
258f4fd9c227,1/24/2019,L001_WEB,P029,1,29.94,29.94,0,FALSE,
c8939d66fbe4,1/1/2019,S017,P122,1,36.82,36.82,0,FALSE,
